Unit_Price,Quantity,Discount,Total_Price,Customer_Type,Product,Category,Region,Cluster
1.67,57.99999999999999,0.05,92.02,B2B,Rauch Multivitamin,Juices,Baden-Württemberg,1
0.93,17.0,0.05,15.020000000000001,B2B,Mountain Dew,Soft Drinks,Brandenburg,2
1.71,12.0,0.0,20.52,B2C,Vio Wasser,Water,Niedersachsen,0
1.68,46.0,0.1,69.55,B2B,Augustiner,Alcoholic Beverages,Hamburg,1
0.82,17.0,0.05,13.24,B2B,Schwip Schwap,Soft Drinks,Bremen,2
3.21,4.0,0.0,12.84,B2C,Mango Juice,Juices,Nordrhein-Westfalen,0
1.59,2.0,0.0,3.1800000000000006,B2C,Granini Apple,Juices,Thüringen,0
3.21,10.0,0.0,32.1,B2C,Mango Juice,Juices,Rheinland-Pfalz,0
2.13,15.0,0.05,30.350000000000005,B2B,Rockstar,Soft Drinks,Hamburg,2
0.86,1.0,0.0,0.86,B2C,San Pellegrino,Water,Mecklenburg-Vorpommern,0
1.31,12.0,0.0,15.719999999999999,B2C,Evian,Water,Niedersachsen,0
0.9700000000000001,28.999999999999996,0.1,25.32,B2B,Evian,Water,Hamburg,2
3.21,14.000000000000002,0.0,44.94,B2C,Monster,Soft Drinks,Niedersachsen,0
1.63,1.0,0.0,1.6300000000000001,B2C,Krombacher,Alcoholic Beverages,Schleswig-Holstein,0
2.05,3.0,0.0,6.15,B2C,Fritz-Kola,Soft Drinks,Hessen,0
1.6900000000000002,13.0,0.0,21.97,B2C,Granini Apple,Juices,Sachsen,0
0.59,15.0,0.0,8.85,B2C,Vittel,Water,Niedersachsen,0
0.57,15.0,0.0,8.55,B2C,Volvic,Water,Hessen,0
2.12,7.000000000000001,0.0,14.84,B2C,Fritz-Kola,Soft Drinks,Hessen,0
2.35,2.0,0.0,4.7,B2C,Red Bull,Soft Drinks,Bayern,0
1.19,48.0,0.05,54.26,B2B,Granini Apple,Juices,Bayern,1
0.82,4.0,0.05,3.1200000000000006,B2B,Vio Wasser,Water,Bremen,2
3.0199999999999996,1.0,0.0,3.02,B2C,Passion Fruit Juice,Juices,Rheinland-Pfalz,0
1.37,22.0,0.05,28.63,B2B,Kölsch,Alcoholic Beverages,Bayern,2
1.0400000000000003,7.000000000000001,0.0,7.280000000000001,B2C,Gerolsteiner,Water,Rheinland-Pfalz,0
2.62,43.0,0.1,101.39,B2B,Fritz-Kola,Soft Drinks,Rheinland-Pfalz,1
1.0000000000000002,48.0,0.05,45.6,B2B,Warsteiner,Alcoholic Beverages,Sachsen-Anhalt,1
3.0199999999999996,5.0,0.0,15.1,B2C,Passion Fruit Juice,Juices,Niedersachsen,0
0.99,12.0,0.0,11.88,B2C,Apollinaris,Water,Thüringen,0
0.47,13.0,0.0,6.11,B2C,Selters,Water,Hamburg,0
0.56,7.000000000000001,0.0,3.92,B2C,Vittel,Water,Mecklenburg-Vorpommern,0
3.43,7.000000000000001,0.0,24.01,B2C,Tomato Juice,Juices,Sachsen-Anhalt,0
2.26,6.0,0.0,13.56,B2C,Club Mate,Soft Drinks,Niedersachsen,0
0.99,8.0,0.0,7.92,B2C,Kölsch,Alcoholic Beverages,Hamburg,0
3.33,2.0,0.0,6.66,B2C,Tomato Juice,Juices,Baden-Württemberg,0
3.12,15.0,0.0,46.8,B2C,Mango Juice,Juices,Bremen,0
1.66,3.0,0.0,4.98,B2C,Vio Wasser,Water,Rheinland-Pfalz,0
0.99,13.0,0.0,12.870000000000001,B2C,Apollinaris,Water,Rheinland-Pfalz,0
1.31,24.0,0.05,29.869999999999997,B2B,Jever,Alcoholic Beverages,Hessen,2
2.16,19.0,0.05,38.99,B2B,Fritz-Kola,Soft Drinks,Saarland,2
0.9600000000000001,15.0,0.0,14.4,B2C,Mountain Dew,Soft Drinks,Sachsen,0
3.21,4.0,0.0,12.84,B2C,Mango Juice,Juices,Niedersachsen,0
1.01,15.0,0.0,15.15,B2C,Gerolsteiner,Water,Niedersachsen,0
3.0199999999999996,9.0,0.0,27.18,B2C,Passion Fruit Juice,Juices,Baden-Württemberg,0
1.66,2.0,0.0,3.32,B2C,Vio Wasser,Water,Saarland,0
2.26,4.0,0.0,9.04,B2C,Club Mate,Soft Drinks,Bayern,0
0.55,1.0,0.0,0.55,B2C,Volvic,Water,Schleswig-Holstein,0
2.38,13.0,0.0,30.94,B2C,Rauch Multivitamin,Juices,Schleswig-Holstein,0
2.16,62.0,0.05,127.22,B2B,Granini Apple,Juices,Hessen,1
1.23,4.0,0.0,4.92,B2C,Fanta,Soft Drinks,Baden-Württemberg,0
2.39,15.0,0.05,34.06,B2B,Kölsch,Alcoholic Beverages,Baden-Württemberg,2
1.64,2.0,0.0,3.28,B2C,Granini Apple,Juices,Niedersachsen,0
1.46,33.0,0.1,43.36000000000001,B2B,Volvic Touch,Water,Sachsen,1
0.73,11.0,0.05,7.63,B2B,Mezzo Mix,Soft Drinks,Baden-Württemberg,2
1.5800000000000003,4.0,0.0,6.32,B2C,Pepsi,Soft Drinks,Sachsen-Anhalt,0
3.46,9.0,0.0,31.14,B2C,Cranberry Juice,Juices,Niedersachsen,0
1.59,7.000000000000001,0.0,11.129999999999999,B2C,Krombacher,Alcoholic Beverages,Rheinland-Pfalz,0
3.31,2.0,0.0,6.62,B2C,Mango Juice,Juices,Rheinland-Pfalz,0
2.27,19.0,0.1,38.82,B2B,Fritz-Kola,Soft Drinks,Baden-Württemberg,2
3.31,11.0,0.0,36.41,B2C,Mango Juice,Juices,Saarland,0
1.86,1.0,0.0,1.86,B2C,Hohes C Orange,Juices,Hamburg,0
1.01,11.0,0.0,11.109999999999998,B2C,Gerolsteiner,Water,Baden-Württemberg,0
2.05,7.000000000000001,0.0,14.35,B2C,Fritz-Kola,Soft Drinks,Bremen,0
0.64,35.0,0.1,20.16,B2B,Vio Wasser,Water,Berlin,1
2.45,9.0,0.0,22.05,B2C,Rauch Multivitamin,Juices,Hamburg,0
1.41,2.0,0.0,2.8199999999999994,B2C,Beck's,Alcoholic Beverages,Bremen,0
1.42,8.0,0.0,11.36,B2C,Volvic Touch,Water,Baden-Württemberg,0
1.0800000000000003,13.0,0.05,13.34,B2B,Beck's,Alcoholic Beverages,Schleswig-Holstein,2
1.0400000000000003,9.0,0.0,9.36,B2C,Gerolsteiner,Water,Thüringen,0
1.75,15.0,0.0,26.249999999999996,B2C,Hohes C Orange,Juices,Brandenburg,0
1.64,11.0,0.0,18.04,B2C,Granini Apple,Juices,Niedersachsen,0
1.46,4.0,0.0,5.84,B2C,Beck's,Alcoholic Beverages,Bayern,0
0.87,35.0,0.1,27.4,B2B,Mountain Dew,Soft Drinks,Brandenburg,1
0.48,48.0,0.05,21.890000000000004,B2B,Vittel,Water,Rheinland-Pfalz,1
0.6099999999999999,4.0,0.0,2.44,B2C,Mezzo Mix,Soft Drinks,Mecklenburg-Vorpommern,0
0.62,12.0,0.05,7.07,B2B,San Pellegrino,Water,Brandenburg,2
0.39,47.0,0.05,17.41,B2B,Gerolsteiner,Water,Niedersachsen,1
0.93,13.0,0.0,12.09,B2C,Apollinaris,Water,Schleswig-Holstein,0
2.45,5.0,0.0,12.25,B2C,Rauch Multivitamin,Juices,Hamburg,0
1.99,7.000000000000001,0.0,13.93,B2C,Fritz-Kola,Soft Drinks,Hamburg,0
2.45,11.0,0.0,26.95,B2C,Rauch Multivitamin,Juices,Baden-Württemberg,0
1.7999999999999998,13.0,0.0,23.4,B2C,Hohes C Orange,Juices,Niedersachsen,0
0.89,64.0,0.1,51.26,B2B,Selters,Water,Bayern,1
3.0199999999999996,15.0,0.0,45.3,B2C,Passion Fruit Juice,Juices,Brandenburg,0
2.16,3.0,0.05,6.16,B2B,Club Mate,Soft Drinks,Baden-Württemberg,2
0.9600000000000001,12.0,0.0,11.519999999999998,B2C,Mountain Dew,Soft Drinks,Baden-Württemberg,0
1.37,5.0,0.0,6.85,B2C,Beck's,Alcoholic Beverages,Bremen,0
2.05,5.0,0.0,10.25,B2C,Fritz-Kola,Soft Drinks,Berlin,0
1.27,11.0,0.0,13.97,B2C,Schwip Schwap,Soft Drinks,Nordrhein-Westfalen,0
1.59,3.0,0.0,4.77,B2C,Granini Apple,Juices,Sachsen-Anhalt,0
1.64,5.0,0.0,8.2,B2C,Granini Apple,Juices,Schleswig-Holstein,0
3.67,13.0,0.0,47.71,B2C,Cranberry Juice,Juices,Baden-Württemberg,0
0.9600000000000001,8.0,0.0,7.680000000000001,B2C,Apollinaris,Water,Sachsen,0
0.9100000000000001,9.0,0.0,8.19,B2C,San Pellegrino,Water,Sachsen-Anhalt,0
0.6099999999999999,10.0,0.0,6.1,B2C,Mezzo Mix,Soft Drinks,Schleswig-Holstein,0
0.9600000000000001,4.0,0.0,3.8400000000000003,B2C,Apollinaris,Water,Baden-Württemberg,0
2.26,8.0,0.0,18.08,B2C,Club Mate,Soft Drinks,Sachsen-Anhalt,0
1.13,57.99999999999999,0.1,58.99,B2B,Mountain Dew,Soft Drinks,Thüringen,1
2.27,1.0,0.0,2.27,B2C,Rockstar,Soft Drinks,Saarland,0
1.79,52.99999999999999,0.1,85.38,B2B,Kölsch,Alcoholic Beverages,Saarland,1
3.21,3.0,0.0,9.63,B2C,Monster,Soft Drinks,Saarland,0
2.61,16.0,0.05,39.67,B2B,Tomato Juice,Juices,Schleswig-Holstein,2
2.93,1.0,0.0,2.93,B2C,Passion Fruit Juice,Juices,Bayern,0
0.86,17.0,0.05,13.89,B2B,Coca-Cola,Soft Drinks,Mecklenburg-Vorpommern,2
2.12,14.000000000000002,0.0,29.68,B2C,Fritz-Kola,Soft Drinks,Hamburg,0
3.43,5.0,0.0,17.15,B2C,Tomato Juice,Juices,Bayern,0
1.26,4.0,0.0,5.04,B2C,Evian,Water,Bayern,0
0.93,13.0,0.0,12.09,B2C,Apollinaris,Water,Schleswig-Holstein,0
2.21,27.0,0.05,56.68999999999999,B2B,Erdinger Weißbier,Alcoholic Beverages,Berlin,2
0.93,8.0,0.0,7.44,B2C,Kölsch,Alcoholic Beverages,Bayern,0
0.38,28.000000000000004,0.1,9.58,B2B,Volvic,Water,Brandenburg,2
2.34,15.0,0.0,35.1,B2C,Rockstar,Soft Drinks,Mecklenburg-Vorpommern,0
0.59,7.000000000000001,0.0,4.13,B2C,Mezzo Mix,Soft Drinks,Rheinland-Pfalz,0
1.71,6.0,0.0,10.26,B2C,Vio Wasser,Water,Nordrhein-Westfalen,0
0.94,35.0,0.1,29.61,B2B,Beck's,Alcoholic Beverages,Nordrhein-Westfalen,1
0.93,37.0,0.05,32.69,B2B,Vio Wasser,Water,Schleswig-Holstein,1
2.34,6.0,0.0,14.04,B2C,Rockstar,Soft Drinks,Schleswig-Holstein,0
1.34,37.0,0.05,47.1,B2B,Granini Apple,Juices,Brandenburg,1
0.93,1.0,0.0,0.93,B2C,Apollinaris,Water,Nordrhein-Westfalen,0
2.36,44.0,0.1,93.45999999999998,B2B,Hohes C Orange,Juices,Mecklenburg-Vorpommern,1
1.01,3.0,0.0,3.03,B2C,Gerolsteiner,Water,Sachsen,0
2.23,9.0,0.05,19.07,B2B,Rauch Multivitamin,Juices,Bayern,2
0.9100000000000001,6.0,0.0,5.46,B2C,San Pellegrino,Water,Berlin,0
2.93,11.0,0.0,32.23,B2C,Passion Fruit Juice,Juices,Schleswig-Holstein,0
1.53,5.0,0.0,7.65,B2C,Pepsi,Soft Drinks,Schleswig-Holstein,0
0.58,2.0,0.0,1.16,B2C,Volvic,Water,Berlin,0
3.31,2.0,0.0,6.62,B2C,Monster,Soft Drinks,Hessen,0
0.9600000000000001,3.0,0.0,2.8799999999999994,B2C,Kölsch,Alcoholic Beverages,Baden-Württemberg,0
1.6900000000000002,9.0,0.0,15.210000000000003,B2C,Granini Apple,Juices,Nordrhein-Westfalen,0
0.55,6.0,0.0,3.3,B2C,Volvic,Water,Sachsen,0
1.09,5.0,0.0,5.45,B2C,Augustiner,Alcoholic Beverages,Berlin,0
1.0700000000000003,4.0,0.0,4.28,B2C,Gerolsteiner,Water,Baden-Württemberg,0
3.31,8.0,0.0,26.48,B2C,Mango Juice,Juices,Berlin,0
0.77,22.0,0.1,15.25,B2B,Apollinaris,Water,Thüringen,2
1.55,32.0,0.05,47.12,B2B,Granini Apple,Juices,Schleswig-Holstein,2
0.99,4.0,0.0,3.96,B2C,Kölsch,Alcoholic Beverages,Niedersachsen,0
3.33,1.0,0.0,3.33,B2C,Tomato Juice,Juices,Mecklenburg-Vorpommern,0
4.07,13.0,0.0,52.91,B2C,Riesling,Alcoholic Beverages,Hessen,0
2.31,12.0,0.0,27.720000000000002,B2C,Rauch Multivitamin,Juices,Mecklenburg-Vorpommern,0
2.35,7.000000000000001,0.0,16.45,B2C,Red Bull,Soft Drinks,Hessen,0
1.86,8.0,0.0,14.88,B2C,Hohes C Orange,Juices,Schleswig-Holstein,0
0.57,6.0,0.0,3.42,B2C,Volvic,Water,Bremen,0
0.56,15.0,0.0,8.4,B2C,Vittel,Water,Rheinland-Pfalz,0
1.19,3.0,0.0,3.57,B2C,Fanta,Soft Drinks,Hamburg,0
1.55,7.000000000000001,0.05,10.31,B2B,Krombacher,Alcoholic Beverages,Sachsen,2
3.31,7.000000000000001,0.0,23.17,B2C,Mango Juice,Juices,Baden-Württemberg,0
0.89,32.0,0.05,27.06,B2B,Sprite,Soft Drinks,Brandenburg,2
2.31,7.000000000000001,0.0,16.17,B2C,Rauch Multivitamin,Juices,Sachsen,0
2.13,7.000000000000001,0.0,14.91,B2C,Club Mate,Soft Drinks,Sachsen,0
1.78,32.0,0.05,54.11000000000001,B2B,Beck's,Alcoholic Beverages,Niedersachsen,2
1.21,35.0,0.05,40.23,B2B,Krombacher,Alcoholic Beverages,Brandenburg,1
0.77,64.0,0.1,44.349999999999994,B2B,Vittel,Water,Saarland,1
0.9100000000000001,3.0,0.0,2.73,B2C,San Pellegrino,Water,Berlin,0
2.27,7.000000000000001,0.0,15.889999999999999,B2C,Rockstar,Soft Drinks,Saarland,0
4.879999999999999,11.0,0.0,53.68,B2C,Chardonnay,Alcoholic Beverages,Rheinland-Pfalz,0
0.67,3.0,0.05,1.91,B2B,Volvic,Water,Mecklenburg-Vorpommern,2
0.46,2.0,0.0,0.92,B2C,Selters,Water,Niedersachsen,0
1.28,22.0,0.05,26.75,B2B,Erdinger Weißbier,Alcoholic Beverages,Nordrhein-Westfalen,2
3.12,6.0,0.0,18.72,B2C,Mango Juice,Juices,Hamburg,0
0.57,4.0,0.0,2.28,B2C,Volvic,Water,Brandenburg,0
1.19,8.0,0.0,9.52,B2C,Fanta,Soft Drinks,Hessen,0
2.31,8.0,0.0,18.48,B2C,Rauch Multivitamin,Juices,Bayern,0
0.62,54.0,0.1,30.13,B2B,San Pellegrino,Water,Bremen,1
5.03,15.0,0.0,75.45,B2C,Chardonnay,Alcoholic Beverages,Saarland,0
2.34,14.000000000000002,0.0,32.76,B2C,Rockstar,Soft Drinks,Hamburg,0
0.6,34.0,0.05,19.38,B2B,Sprite,Soft Drinks,Berlin,1
3.31,3.0,0.0,9.93,B2C,Mango Juice,Juices,Saarland,0
2.38,15.0,0.0,35.7,B2C,Rauch Multivitamin,Juices,Schleswig-Holstein,0
0.93,14.000000000000002,0.0,13.02,B2C,Apollinaris,Water,Baden-Württemberg,0
1.64,10.0,0.0,16.4,B2C,Granini Apple,Juices,Thüringen,0
0.58,9.0,0.0,5.22,B2C,Volvic,Water,Brandenburg,0
1.59,8.0,0.0,12.720000000000002,B2C,Granini Apple,Juices,Sachsen,0
4.879999999999999,7.000000000000001,0.0,34.16,B2C,Riesling,Alcoholic Beverages,Hamburg,0
3.0199999999999996,9.0,0.0,27.18,B2C,Passion Fruit Juice,Juices,Berlin,0
1.06,26.0,0.05,26.179999999999996,B2B,Apollinaris,Water,Rheinland-Pfalz,2
0.77,67.0,0.1,46.43,B2B,Gerolsteiner,Water,Sachsen-Anhalt,1
0.55,8.0,0.0,4.4,B2C,Sprite,Soft Drinks,Baden-Württemberg,0
1.38,2.0,0.0,2.76,B2C,Volvic Touch,Water,Hamburg,0
0.35000000000000003,62.0,0.05,20.62,B2B,Apollinaris,Water,Sachsen-Anhalt,1
4.32,5.0,0.0,21.6,B2C,Riesling,Alcoholic Beverages,Sachsen,0
1.42,1.0,0.0,1.42,B2C,Volvic Touch,Water,Baden-Württemberg,0
2.52,35.0,0.05,83.79,B2B,Fritz-Kola,Soft Drinks,Hamburg,1
3.43,1.0,0.0,3.43,B2C,Tomato Juice,Juices,Bayern,0
2.7200000000000006,56.00000000000001,0.1,137.09,B2B,Mango Juice,Juices,Rheinland-Pfalz,1
2.31,9.0,0.0,20.79,B2C,Rauch Multivitamin,Juices,Sachsen-Anhalt,0
1.05,15.0,0.0,15.75,B2C,Warsteiner,Alcoholic Beverages,Nordrhein-Westfalen,0
2.43,41.0,0.05,94.65,B2B,Monster,Soft Drinks,Rheinland-Pfalz,1
2.24,42.0,0.05,89.38000000000001,B2B,Rockstar,Soft Drinks,Saarland,1
3.17,32.0,0.1,91.30000000000001,B2B,Tomato Juice,Juices,Hamburg,2
0.57,5.0,0.0,2.85,B2C,Volvic,Water,Berlin,0
2.37,57.0,0.1,121.57999999999998,B2B,Augustiner,Alcoholic Beverages,Sachsen-Anhalt,1
2.32,18.0,0.1,37.58,B2B,Rockstar,Soft Drinks,Rheinland-Pfalz,2
3.11,10.0,0.0,31.100000000000005,B2C,Passion Fruit Juice,Juices,Hessen,0
3.12,5.0,0.0,15.600000000000001,B2C,Monster,Soft Drinks,Niedersachsen,0
3.21,11.0,0.0,35.31,B2C,Mango Juice,Juices,Thüringen,0
1.99,15.0,0.0,29.85,B2C,Fritz-Kola,Soft Drinks,Rheinland-Pfalz,0
3.21,6.0,0.0,19.26,B2C,Monster,Soft Drinks,Rheinland-Pfalz,0
1.46,3.0,0.0,4.38,B2C,Volvic Touch,Water,Niedersachsen,0
1.7999999999999998,12.0,0.0,21.6,B2C,Hohes C Orange,Juices,Hessen,0
0.6099999999999999,14.000000000000002,0.0,8.54,B2C,Mezzo Mix,Soft Drinks,Niedersachsen,0
0.74,9.0,0.05,6.33,B2B,Volvic,Water,Thüringen,2
2.11,35.0,0.05,70.16,B2B,Monster,Soft Drinks,Hessen,1
3.31,15.0,0.0,49.65,B2C,Monster,Soft Drinks,Sachsen,0
2.19,12.0,0.0,26.28,B2C,Club Mate,Soft Drinks,Mecklenburg-Vorpommern,0
0.63,13.0,0.0,8.19,B2C,Mezzo Mix,Soft Drinks,Berlin,0
3.03,25.0,0.05,71.96,B2B,Monster,Soft Drinks,Brandenburg,2
1.86,5.0,0.0,9.3,B2C,Hohes C Orange,Juices,Niedersachsen,0
1.0400000000000003,8.0,0.0,8.32,B2C,Coca-Cola,Soft Drinks,Bremen,0
4.74,11.0,0.0,52.14,B2C,Chardonnay,Alcoholic Beverages,Rheinland-Pfalz,0
1.6900000000000002,14.000000000000002,0.0,23.660000000000004,B2C,Granini Apple,Juices,Baden-Württemberg,0
2.93,4.0,0.0,11.72,B2C,Passion Fruit Juice,Juices,Bayern,0
3.0199999999999996,21.0,0.05,60.25000000000001,B2B,Rockstar,Soft Drinks,Thüringen,2
3.46,2.0,0.0,6.919999999999999,B2C,Cranberry Juice,Juices,Sachsen,0
3.46,1.0,0.0,3.4599999999999995,B2C,Cranberry Juice,Juices,Schleswig-Holstein,0
1.47,60.0,0.1,79.38,B2B,Warsteiner,Alcoholic Beverages,Berlin,1
1.31,6.0,0.0,7.859999999999999,B2C,Evian,Water,Rheinland-Pfalz,0
2.28,3.0,0.0,6.84,B2C,Red Bull,Soft Drinks,Nordrhein-Westfalen,0
4.22,11.0,0.0,46.42,B2C,Merlot,Alcoholic Beverages,Bremen,0
0.58,13.0,0.0,7.54,B2C,Vittel,Water,Rheinland-Pfalz,0
1.6900000000000002,15.0,0.0,25.35,B2C,Granini Apple,Juices,Berlin,0
1.98,15.0,0.0,29.7,B2C,Erdinger Weißbier,Alcoholic Beverages,Bayern,0
1.6900000000000002,11.0,0.0,18.59,B2C,Granini Apple,Juices,Berlin,0
1.0700000000000003,11.0,0.0,11.77,B2C,Gerolsteiner,Water,Brandenburg,0
1.92,12.0,0.0,23.039999999999996,B2C,Erdinger Weißbier,Alcoholic Beverages,Hamburg,0
0.83,13.0,0.05,10.25,B2B,Evian,Water,Mecklenburg-Vorpommern,2
1.59,13.0,0.0,20.67,B2C,Granini Apple,Juices,Saarland,0
1.59,10.0,0.0,15.9,B2C,Krombacher,Alcoholic Beverages,Brandenburg,0
1.94,8.0,0.0,15.52,B2C,Jever,Alcoholic Beverages,Schleswig-Holstein,0
1.71,35.0,0.05,56.86,B2B,Red Bull,Soft Drinks,Baden-Württemberg,1
2.21,15.0,0.0,33.15,B2C,Rockstar,Soft Drinks,Baden-Württemberg,0
1.0800000000000003,47.0,0.05,48.22,B2B,Volvic Touch,Water,Berlin,1
2.34,4.0,0.0,9.36,B2C,Rockstar,Soft Drinks,Mecklenburg-Vorpommern,0
2.13,9.0,0.0,19.17,B2C,Club Mate,Soft Drinks,Sachsen-Anhalt,0
1.7999999999999998,15.0,0.0,26.999999999999996,B2C,Hohes C Orange,Juices,Niedersachsen,0
1.64,3.0,0.0,4.92,B2C,Granini Apple,Juices,Bremen,0
1.89,19.0,0.1,32.32,B2B,Rauch Multivitamin,Juices,Berlin,2
1.23,8.0,0.05,9.35,B2B,Krombacher,Alcoholic Beverages,Sachsen-Anhalt,2
2.35,14.000000000000002,0.0,32.9,B2C,Red Bull,Soft Drinks,Nordrhein-Westfalen,0
1.5800000000000003,4.0,0.0,6.32,B2C,Pepsi,Soft Drinks,Hamburg,0
1.3,35.0,0.05,43.21999999999999,B2B,Mezzo Mix,Soft Drinks,Sachsen,1
1.0000000000000002,35.0,0.05,33.25,B2B,Vio Wasser,Water,Rheinland-Pfalz,1
0.99,13.0,0.0,12.870000000000001,B2C,Kölsch,Alcoholic Beverages,Brandenburg,0
3.12,12.0,0.0,37.44,B2C,Monster,Soft Drinks,Brandenburg,0
0.57,8.0,0.0,4.56,B2C,Volvic,Water,Schleswig-Holstein,0
1.83,24.0,0.05,41.72,B2B,Fritz-Kola,Soft Drinks,Bremen,2
0.86,9.0,0.0,7.739999999999999,B2C,San Pellegrino,Water,Hamburg,0
2.31,3.0,0.0,6.930000000000001,B2C,Rauch Multivitamin,Juices,Mecklenburg-Vorpommern,0
3.21,1.0,0.0,3.21,B2C,Mango Juice,Juices,Schleswig-Holstein,0
1.6900000000000002,2.0,0.0,3.38,B2C,Granini Apple,Juices,Sachsen-Anhalt,0
1.0400000000000003,2.0,0.0,2.08,B2C,Coca-Cola,Soft Drinks,Bayern,0
1.31,9.0,0.0,11.79,B2C,Evian,Water,Sachsen,0
2.11,9.0,0.0,18.99,B2C,Erdinger Weißbier,Alcoholic Beverages,Saarland,0
1.33,1.0,0.0,1.33,B2C,Beck's,Alcoholic Beverages,Sachsen,0
4.22,15.0,0.0,63.3,B2C,Merlot,Alcoholic Beverages,Niedersachsen,0
0.9600000000000001,1.0,0.0,0.9600000000000001,B2C,Mountain Dew,Soft Drinks,Schleswig-Holstein,0
1.21,47.0,0.1,51.18,B2B,Hohes C Orange,Juices,Niedersachsen,1
3.67,14.000000000000002,0.0,51.38,B2C,Cranberry Juice,Juices,Mecklenburg-Vorpommern,0
1.7999999999999998,2.0,0.0,3.6,B2C,Hohes C Orange,Juices,Rheinland-Pfalz,0
1.41,6.0,0.0,8.46,B2C,Beck's,Alcoholic Beverages,Nordrhein-Westfalen,0
2.64,52.99999999999999,0.1,125.92999999999999,B2B,Rockstar,Soft Drinks,Brandenburg,1
1.59,11.0,0.0,17.49,B2C,Granini Apple,Juices,Brandenburg,0
0.9600000000000001,1.0,0.0,0.9600000000000001,B2C,Kölsch,Alcoholic Beverages,Niedersachsen,0
0.48,45.0,0.05,20.52,B2B,Volvic,Water,Sachsen,1
3.67,8.0,0.0,29.36,B2C,Cranberry Juice,Juices,Sachsen-Anhalt,0
0.99,15.0,0.0,14.85,B2C,Mountain Dew,Soft Drinks,Brandenburg,0
1.93,64.0,0.1,111.16999999999999,B2B,Monster,Soft Drinks,Schleswig-Holstein,1
3.67,3.0,0.0,11.009999999999998,B2C,Cranberry Juice,Juices,Rheinland-Pfalz,0
1.38,11.0,0.0,15.18,B2C,Volvic Touch,Water,Schleswig-Holstein,0
0.57,6.0,0.0,3.42,B2C,Volvic,Water,Bayern,0
3.56,12.0,0.0,42.72,B2C,Cranberry Juice,Juices,Rheinland-Pfalz,0
2.12,8.0,0.0,16.96,B2C,Fritz-Kola,Soft Drinks,Hessen,0
0.67,1.0,0.05,0.64,B2B,Pepsi,Soft Drinks,Saarland,2
4.74,10.0,0.0,47.4,B2C,Chardonnay,Alcoholic Beverages,Sachsen,0
1.92,6.0,0.05,10.939999999999998,B2B,Tomato Juice,Juices,Brandenburg,2
1.61,10.0,0.0,16.1,B2C,Vio Wasser,Water,Mecklenburg-Vorpommern,0
3.43,8.0,0.0,27.44,B2C,Tomato Juice,Juices,Niedersachsen,0
0.9000000000000001,16.0,0.05,13.68,B2B,Vittel,Water,Berlin,2
1.0700000000000003,14.000000000000002,0.0,14.98,B2C,Coca-Cola,Soft Drinks,Saarland,0
1.0400000000000003,4.0,0.0,4.16,B2C,Gerolsteiner,Water,Niedersachsen,0
1.0700000000000003,15.0,0.0,16.05,B2C,Coca-Cola,Soft Drinks,Schleswig-Holstein,0
1.02,11.0,0.0,11.22,B2C,Warsteiner,Alcoholic Beverages,Saarland,0
1.65,46.0,0.1,68.31,B2B,Vio Wasser,Water,Thüringen,1
3.43,14.000000000000002,0.0,48.02,B2C,Tomato Juice,Juices,Hamburg,0
1.31,11.0,0.0,14.41,B2C,Evian,Water,Rheinland-Pfalz,0
1.75,3.0,0.05,4.99,B2B,Hohes C Orange,Juices,Rheinland-Pfalz,2
1.88,12.0,0.0,22.559999999999995,B2C,Jever,Alcoholic Beverages,Rheinland-Pfalz,0
3.12,4.0,0.0,12.480000000000002,B2C,Mango Juice,Juices,Brandenburg,0
1.75,15.0,0.0,26.249999999999996,B2C,Hohes C Orange,Juices,Saarland,0
2.34,15.0,0.0,35.1,B2C,Rockstar,Soft Drinks,Brandenburg,0
0.74,28.000000000000004,0.05,19.68,B2B,Vittel,Water,Rheinland-Pfalz,2
2.38,10.0,0.0,23.800000000000004,B2C,Rauch Multivitamin,Juices,Brandenburg,0
1.66,11.0,0.0,18.26,B2C,Vio Wasser,Water,Schleswig-Holstein,0
2.19,13.0,0.0,28.470000000000002,B2C,Club Mate,Soft Drinks,Niedersachsen,0
2.3299999999999996,65.0,0.05,143.88,B2B,Hohes C Orange,Juices,Saarland,1
3.31,4.0,0.0,13.24,B2C,Mango Juice,Juices,Sachsen-Anhalt,0
1.6900000000000002,8.0,0.0,13.52,B2C,Granini Apple,Juices,Hamburg,0
3.0199999999999996,3.0,0.0,9.06,B2C,Passion Fruit Juice,Juices,Hamburg,0
3.23,2.0,0.0,6.459999999999999,B2C,Tomato Juice,Juices,Hessen,0
3.12,14.000000000000002,0.0,43.68,B2C,Monster,Soft Drinks,Nordrhein-Westfalen,0
1.41,60.0,0.1,76.14,B2B,Beck's,Alcoholic Beverages,Bremen,1
2.31,44.0,0.05,96.56000000000002,B2B,Hohes C Orange,Juices,Hessen,1
4.35,14.000000000000002,0.0,60.900000000000006,B2C,Merlot,Alcoholic Beverages,Bremen,0
1.21,37.0,0.1,40.29,B2B,San Pellegrino,Water,Saarland,1
2.52,24.0,0.05,57.46,B2B,Cranberry Juice,Juices,Hessen,2
4.74,8.0,0.0,37.92,B2C,Chardonnay,Alcoholic Beverages,Sachsen,0
1.33,12.0,0.0,15.960000000000003,B2C,Beck's,Alcoholic Beverages,Brandenburg,0
